URN,ATT8SCR,TALLPPE_ALEV_1618,PCODE,Best Rank,Latitude,Longitude,Info,Region
137855,61.2,39.58,KT10 0AQ,258,51.37860484,-0.3318932,"Hinchley Wood School<br>11-18 Mixed Academy <br>GCSE: A8S 61.2, #258<br>A-level: APS 39.58, #355",Greater London
134503,61.2,32.52,LU5 4QL,259,51.89157213,-0.50532961,"Oneschool Global Uk Dunstable Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 61.2, #259<br>A-level: APS 32.52, #1,142",South East
103013,61.2,35.99,SM5 3PS,257,51.36428674,-0.1697276,"St Philomena's Catholic High School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 61.2, #257<br>A-level: APS 35.99, #648",Greater London
140134,61.1,37.24,W8 7AF,260,51.50471711,-0.20109612,"Holland Park School<br>11-18 Mixed Academy <br>GCSE: A8S 61.1, #260<br>A-level: APS 37.24, #513",Greater London
136715,61.1,,SO53 2DW,261,50.99440148,-1.36311707,"Thornden School<br>11-16 Mixed Academy <br>GCSE: A8S 61.1, #261",South East
136901,61.0,38.6,WD3 6EW,264,51.66353981,-0.51404815,"St Clement Danes School<br>11-18 Mixed Academy <br>GCSE: A8S 61.0, #264<br>A-level: APS 38.6, #406",Greater London
137270,61.0,39.13,AL5 4QP,263,51.82267451,-0.34593971,"Sir John Lawes School<br>11-18 Mixed Academy <br>GCSE: A8S 61.0, #263<br>A-level: APS 39.13, #378",South East
118790,60.9,35.32,TN4 9XB,265,51.15086736,0.26111527,"Tunbridge Wells Grammar School for Boys<br>11-18 Boys Maintained school <br>GCSE: A8S 60.9, #265<br>A-level: APS 35.32, #728",South East
139725,60.9,,UB6 8PR,267,51.53739615,-0.34916609,"William Perkin Church of England High School<br>11-18 Mixed Academy <br>GCSE: A8S 60.9, #267",Greater London
138286,60.8,39.14,AL4 0XB,270,51.75515104,-0.29919044,"Beaumont School<br>11-18 Mixed Academy <br>GCSE: A8S 60.8, #270<br>A-level: APS 39.14, #374",South East
136880,60.7,37.9,RG41 1EE,273,51.41660271,-0.842418,"The Holt School<br>11-18 Girls Academy <br>GCSE: A8S 60.7, #273<br>A-level: APS 37.9, #465",South East
101576,60.7,,NW6 6PF,275,51.53989408,-0.20918288,"Al-Sadiq and Al-Zahra Schools<br>3-16 Mixed Independent school <br>GCSE: A8S 60.7, #275",Greater London
137131,60.6,31.48,EN5 5RR,278,51.65176732,-0.19676805,"Queen Elizabeth's Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 60.6, #278<br>A-level: APS 31.48, #1,342",Greater London
110162,60.6,,SL3 7LU,279,51.50166185,-0.58525292,"Long Close School<br>2-16 Mixed Independent school <br>GCSE: A8S 60.6, #279",South East
134693,60.6,37.85,E5 8JY,277,51.55161667,-0.06133441,"Mossbourne Community Academy<br>11-18 Mixed Academy <br>GCSE: A8S 60.6, #277<br>A-level: APS 37.85, #469",Greater London
136298,60.5,42.04,SE24 9JH,215,51.45641088,-0.08926618,"The Charter School North Dulwich<br>11-18 Mixed Academy <br>GCSE: A8S 60.5, #280<br>A-level: APS 42.04, #215",Greater London
136600,60.5,37.93,RM14 3HS,281,51.55627584,0.26023544,"The Coopers' Company and Coborn School<br>11-18 Mixed Academy <br>GCSE: A8S 60.5, #281<br>A-level: APS 37.93, #461",Greater London
134810,60.5,,E1 1JX,284,51.51732251,-0.06590439,"London East Academy<br>11-16 Boys Independent school <br>GCSE: A8S 60.5, #284",Greater London
138459,60.4,31.48,KT3 5AR,285,51.39797515,-0.26136678,"The Holy Cross School<br>11-18 Girls Academy <br>GCSE: A8S 60.4, #285<br>A-level: APS 31.48, #1,343",Greater London
101090,60.4,,SW17 7TJ,287,51.43244379,-0.16345139,"Al Risalah Secondary School<br>3-16 Girls Independent school <br>GCSE: A8S 60.4, #287",Greater London
102856,60.2,33.39,IG2 7BT,289,51.56851483,0.08591903,"Seven Kings School<br>4-18 Mixed Maintained school <br>GCSE: A8S 60.2, #289<br>A-level: APS 33.39, #993",Greater London
136922,60.2,45.32,WD6 1HL,100,51.65424645,-0.26823079,"Yavneh College<br>11-18 Mixed Academy <br>GCSE: A8S 60.2, #290<br>A-level: APS 45.32, #100",Greater London
140066,60.2,34.4,TW8 0EX,291,51.49070646,-0.28699741,"Kew House<br>11-18 Mixed Independent school <br>GCSE: A8S 60.2, #291<br>A-level: APS 34.4, #852",Greater London
136891,60.1,38.41,RG10 8DS,298,51.49038464,-0.87124417,"The Piggott School<br>4-18 Mixed Academy <br>GCSE: A8S 60.1, #298<br>A-level: APS 38.41, #415",South East
131059,60.1,,NW6 7BT,293,51.54325131,-0.21409857,"Brondesbury College London<br>11-16 Boys Independent school <br>GCSE: A8S 60.1, #293",Greater London
110549,60.1,31.22,MK17 0HJ,294,52.01967771,-0.90656059,"Thornton College<br>2-18 Girls Independent school <br>GCSE: A8S 60.1, #294<br>A-level: APS 31.22, #1,392",South East
137985,60.0,36.59,SG12 9NX,299,51.80299092,-0.03082717,"Presdales School<br>11-18 Girls Academy <br>GCSE: A8S 60.0, #299<br>A-level: APS 36.59, #576",South East
137389,60.0,24.1,ME5 7EH,300,51.37371893,0.54830272,"Chatham Grammar School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 60.0, #300<br>A-level: APS 24.1, #2,305",South East
137006,59.9,36.5,BR3 3BE,303,51.38831652,-0.01776682,"Langley Park School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 59.9, #303<br>A-level: APS 36.5, #584",Greater London
101946,59.9,39.79,W5 2JL,304,51.52374599,-0.29261898,"St Augustine's Priory<br>2-18 Girls Independent school <br>GCSE: A8S 59.9, #304<br>A-level: APS 39.79, #339",Greater London
102551,59.9,40.08,W4 1LY,305,51.49596062,-0.25241187,"Arts Educational School<br>11-18 Mixed Independent school <br>GCSE: A8S 59.9, #305<br>A-level: APS 40.08, #318",Greater London
137928,59.8,35.58,TW7 6XF,309,51.46908279,-0.33028132,"Gumley House RC Convent School, FCJ<br>11-18 Girls Academy <br>GCSE: A8S 59.8, #309<br>A-level: APS 35.58, #694",Greater London
138651,59.8,37.07,TW1 3BB,311,51.44949806,-0.32027367,"Orleans Park School<br>11-18 Mixed Academy <br>GCSE: A8S 59.8, #311<br>A-level: APS 37.07, #530",Greater London
100982,59.8,23.81,E1 1HL,310,51.51564341,-0.06279024,"Madani Secondary Girls' School<br>11-18 Girls Independent school <br>GCSE: A8S 59.8, #310<br>A-level: APS 23.81, #2,331",Greater London
101362,59.8,33.7,N12 8TA,308,51.6228372,-0.1809115,"Finchley Catholic High School<br>11-18 Boys Maintained school <br>GCSE: A8S 59.8, #308<br>A-level: APS 33.7, #950",Greater London
140786,59.8,40.14,CM23 5NJ,307,51.86775185,0.17113009,"The Hertfordshire & Essex High School and Science College<br>11-18 Girls Academy <br>GCSE: A8S 59.8, #307<br>A-level: APS 40.14, #313",South East
116407,59.7,,SO22 5AZ,312,51.0681097,-1.33032183,"The Westgate School<br>4-16 Mixed Maintained school <br>GCSE: A8S 59.7, #312",South East
102683,59.6,37.41,SW20 8HA,316,51.41504906,-0.22279564,"Ursuline High School Wimbledon<br>11-18 Girls Maintained school <br>GCSE: A8S 59.6, #316<br>A-level: APS 37.41, #502",Greater London
140957,59.6,,E17 5SD,317,51.59401055,-0.04255211,"Eden Girls' School Waltham Forest<br>11-18 Girls Academy <br>GCSE: A8S 59.6, #317",Greater London
117650,59.4,,AL5 4DU,324,51.82933205,-0.36418455,"The King's School<br>4-16 Mixed Independent school <br>GCSE: A8S 59.4, #324",South East
138106,59.4,34.4,AL1 3RQ,323,51.75286985,-0.32946937,"Loreto College<br>11-18 Girls Academy <br>GCSE: A8S 59.4, #323<br>A-level: APS 34.4, #853",South East
102873,59.4,,IG1 4RS,322,51.56396257,0.0692767,"Park School for Girls<br>4-16 Girls Independent school <br>GCSE: A8S 59.4, #322",Greater London
139154,59.3,32.06,SG5 1JB,326,51.9511711,-0.27848309,"Hitchin Boys' School<br>11-18 Boys Academy <br>GCSE: A8S 59.3, #326<br>A-level: APS 32.06, #1,219",South East
100193,59.3,,SE10 8HN,328,51.47578455,-0.00578397,"St Ursula's Convent School<br>11-16 Girls Maintained school <br>GCSE: A8S 59.3, #328",Greater London
135155,59.2,,UB1 1LS,330,51.50750049,-0.37846243,"Ayesha Siddiqa Girls School<br>11-19 Girls Independent school <br>GCSE: A8S 59.2, #330",Greater London
125275,59.2,39.77,KT22 7JP,332,51.30219158,-0.31595764,"St Andrew's Catholic School<br>11-18 Mixed Maintained school <br>GCSE: A8S 59.2, #332<br>A-level: APS 39.77, #343",Greater London
137418,59.2,26.01,IG1 4JU,333,51.5625727,0.0695599,"The Ursuline Academy Ilford<br>11-18 Girls Academy <br>GCSE: A8S 59.2, #333<br>A-level: APS 26.01, #2,122",Greater London
137288,59.2,38.67,SG4 9RS,335,51.94794423,-0.26939649,"Hitchin Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 59.2, #335<br>A-level: APS 38.67, #404",South East
138227,59.2,26.55,HA7 2EQ,336,51.57916414,-0.38784866,"Avanti House School<br>11-18 Mixed Academy <br>GCSE: A8S 59.2, #336<br>A-level: APS 26.55, #2,065",Greater London
136594,59.2,31.01,ME4 6JB,337,51.36626517,0.5195281,"Holcombe Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 59.2, #337<br>A-level: APS 31.01, #1,416",South East
141716,59.1,,SE9 2SU,338,51.44829761,0.0615672,"St Thomas More Catholic Comprehensive School<br>11-16 Mixed Academy <br>GCSE: A8S 59.1, #338",Greater London
136877,59.0,34.33,WD23 2TY,340,51.65849603,-0.36901356,"Queens' School<br>11-18 Mixed Academy <br>GCSE: A8S 59.0, #340<br>A-level: APS 34.33, #862",Greater London
102860,59.0,30.84,IG8 0TP,339,51.61666287,0.02110018,"Trinity Catholic High School<br>11-18 Mixed Maintained school <br>GCSE: A8S 59.0, #339<br>A-level: APS 30.84, #1,450",Greater London
134452,58.9,26.8,ME17 4HT,342,51.26636245,0.51413176,"Oneschool Global Uk Maidstone Campus<br>7-18 Mixed Independent school <br>GCSE: A8S 58.9, #342<br>A-level: APS 26.8, #2,036",South East
116436,58.9,,GU51 5JA,343,51.27890192,-0.86231429,"Calthorpe Park School<br>11-16 Mixed Maintained school <br>GCSE: A8S 58.9, #343",South East
137531,58.8,34.13,N11 2AZ,345,51.60206742,-0.13693381,"Alexandra Park School<br>11-18 Mixed Academy <br>GCSE: A8S 58.8, #345<br>A-level: APS 34.13, #889",Greater London
142357,58.8,36.99,SL6 5JB,347,51.52238476,-0.75795303,"Newlands Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 58.8, #347<br>A-level: APS 36.99, #542",South East
137442,58.7,35.72,E5 0RB,353,51.55472557,-0.05195555,"Clapton Girls' Academy<br>11-19 Girls Academy <br>GCSE: A8S 58.7, #353<br>A-level: APS 35.72, #679",Greater London
116579,58.7,46.44,GU31 4AS,83,51.00927525,-0.92759143,"Churcher's College<br>2-18 Mixed Independent school <br>GCSE: A8S 58.7, #354<br>A-level: APS 46.44, #83",South East
136267,58.7,26.27,RM6 4RS,352,51.57180516,0.11809214,"Chadwell Heath Academy<br>11-18 Mixed Academy <br>GCSE: A8S 58.7, #352<br>A-level: APS 26.27, #2,097",Greater London
100050,58.7,36.57,NW5 1RL,351,51.55845694,-0.14962247,"Parliament Hill School<br>11-18 Girls Maintained school <br>GCSE: A8S 58.7, #351<br>A-level: APS 36.57, #578",Greater London
136396,58.6,37.43,EN10 7DD,357,51.74069338,-0.02400804,"The Broxbourne School<br>11-18 Mixed Academy <br>GCSE: A8S 58.6, #357<br>A-level: APS 37.43, #497",Greater London
117606,58.6,38.1,WD23 1DT,358,51.63839869,-0.36196025,"St Margaret's School<br>2-18 Girls Independent school <br>GCSE: A8S 58.6, #358<br>A-level: APS 38.1, #439",Greater London
140210,58.6,,E9 7HD,360,51.53910917,-0.04245537,"Mossbourne Victoria Park Academy<br>11-18 Mixed Academy <br>GCSE: A8S 58.6, #360",Greater London
136606,58.6,34.87,WD3 3AQ,362,51.64492504,-0.45538442,"Rickmansworth School<br>11-18 Mixed Academy <br>GCSE: A8S 58.6, #362<br>A-level: APS 34.87, #800",Greater London
142104,58.6,36.58,OX2 9JE,363,51.74278173,-1.30273716,"Matthew Arnold School<br>11-18 Mixed Academy <br>GCSE: A8S 58.6, #363<br>A-level: APS 36.58, #577",South East
102243,58.6,,HA3 7AY,364,51.59950325,-0.33618647,"The Sacred Heart Language College<br>11-16 Girls Maintained school <br>GCSE: A8S 58.6, #364",Greater London
137970,58.6,37.49,OX2 7EE,365,51.77561574,-1.25821242,"The Cherwell School<br>11-18 Mixed Academy <br>GCSE: A8S 58.6, #365<br>A-level: APS 37.49, #492",South East
137267,58.5,37.4,RG12 9DA,370,51.41114299,-0.74611751,"Ranelagh School<br>11-18 Mixed Academy <br>GCSE: A8S 58.5, #370<br>A-level: APS 37.4, #505",South East
102545,58.5,35.75,TW8 9LB,369,51.49337159,-0.31392253,"Gunnersbury Catholic School<br>11-18 Boys Maintained school <br>GCSE: A8S 58.5, #369<br>A-level: APS 35.75, #670",Greater London
135242,58.5,35.3,NW1 6RU,368,51.52184695,-0.16905398,"Ark King Solomon Academy<br>3-18 Mixed Academy <br>GCSE: A8S 58.5, #368<br>A-level: APS 35.3, #731",Greater London
125278,58.3,32.95,RH1 2LQ,378,51.25012867,-0.17466477,"St Bede's School<br>11-18 Mixed Maintained school <br>GCSE: A8S 58.3, #378<br>A-level: APS 32.95, #1,064",South East
137757,58.2,35.58,AL10 8NL,380,51.75885714,-0.22628301,"Bishop's Hatfield Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 58.2, #380<br>A-level: APS 35.58, #693",South East
102156,57.9,39.68,N10 1NE,347,51.59285605,-0.15095378,"Fortismere School<br>11-18 Mixed Maintained school <br>GCSE: A8S 57.9, #387<br>A-level: APS 39.68, #347",Greater London
137299,57.9,34.73,KT3 5PE,383,51.38495516,-0.26571158,"Richard Challoner School<br>11-18 Boys Academy <br>GCSE: A8S 57.9, #383<br>A-level: APS 34.73, #818",Greater London
100001,57.9,51.02,EC2Y 8BB,13,51.5191495,-0.09454025,"City of London School for Girls<br>7-18 Girls Independent school <br>GCSE: A8S 57.9, #386<br>A-level: APS 51.02, #13",Greater London
134585,57.8,,CR0 6BE,389,51.37934021,-0.08910085,"Al-Khair Boys Secondary School<br>11-16 Boys Independent school <br>GCSE: A8S 57.8, #389",Greater London
135316,57.8,35.32,SW15 2UT,390,51.45644268,-0.20744232,"Ashcroft Technology Academy<br>11-18 Mixed Academy <br>GCSE: A8S 57.8, #390<br>A-level: APS 35.32, #727",Greater London
136637,57.7,33.29,RG6 7HS,393,51.43748206,-0.92454331,"Maiden Erlegh School<br>11-18 Mixed Academy <br>GCSE: A8S 57.7, #393<br>A-level: APS 33.29, #1,015",South East
137848,57.7,33.48,KT3 3TU,392,51.4102411,-0.26317382,"Coombe Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 57.7, #392<br>A-level: APS 33.48, #976",Greater London
136973,57.6,36.19,AL5 3AE,406,51.82004419,-0.37267526,"Roundwood Park School<br>11-18 Mixed Academy <br>GCSE: A8S 57.6, #406<br>A-level: APS 36.19, #620",South East
114634,57.6,30.71,BN7 1XS,399,50.87224088,0.00524498,"Lewes Old Grammar School<br>3-19 Mixed Independent school <br>GCSE: A8S 57.6, #399<br>A-level: APS 30.71, #1,467",South East
125315,57.5,38.14,GU9 9HF,409,51.23471388,-0.77503964,"All Hallows Catholic School<br>11-18 Mixed Maintained school <br>GCSE: A8S 57.5, #409<br>A-level: APS 38.14, #438",South East
137178,57.5,32.71,HA7 3JW,411,51.61731702,-0.33235678,"Bentley Wood High School<br>11-18 Girls Academy <br>GCSE: A8S 57.5, #411<br>A-level: APS 32.71, #1,113",Greater London
136656,57.4,33.79,HA3 0UH,418,51.58441756,-0.2938385,"Claremont High School<br>11-18 Mixed Academy <br>GCSE: A8S 57.4, #418<br>A-level: APS 33.79, #937",Greater London
102239,57.4,32.28,HA2 0AD,419,51.57315173,-0.35315321,"Whitmore High School<br>11-18 Mixed Maintained school <br>GCSE: A8S 57.4, #419<br>A-level: APS 32.28, #1,183",Greater London
136746,57.4,,IG11 8PY,415,51.54423063,0.07752539,"Lady Aisha Academy<br>11-16 Girls Independent school <br>GCSE: A8S 57.4, #415",Greater London
100455,57.4,30.07,N5 1AR,417,51.55280495,-0.10150007,"Highbury Fields School<br>11-18 Girls Maintained school <br>GCSE: A8S 57.4, #417<br>A-level: APS 30.07, #1,563",Greater London
139193,57.3,36.27,GU2 4LU,421,51.2341659,-0.58544665,"Guildford County School<br>11-18 Mixed Academy <br>GCSE: A8S 57.3, #421<br>A-level: APS 36.27, #608",South East
116575,57.3,,GU31 5RN,424,50.95404531,-0.9358817,"Ditcham Park School<br>2-16 Mixed Independent school <br>GCSE: A8S 57.3, #424",South East
101367,57.2,38.77,NW7 1QS,398,51.61897236,-0.23042629,"Mill Hill School Foundation<br>3-19 Mixed Independent school <br>GCSE: A8S 57.2, #432<br>A-level: APS 38.77, #398",Greater London
138460,57.2,35.24,TW11 9PJ,430,51.42266613,-0.31222546,"Teddington School<br>11-18 Mixed Academy <br>GCSE: A8S 57.2, #430<br>A-level: APS 35.24, #741",Greater London
135311,57.2,29.14,SE19 2JH,431,51.41167414,-0.07679468,"Harris City Academy Crystal Palace<br>11-18 Mixed Academy <br>GCSE: A8S 57.2, #431<br>A-level: APS 29.14, #1,728",Greater London
137028,57.2,34.26,HA5 5RP,425,51.59071071,-0.36512099,"Nower Hill High School<br>11-18 Mixed Academy <br>GCSE: A8S 57.2, #425<br>A-level: APS 34.26, #871",Greater London
137233,57.1,37.48,RM14 2QR,436,51.55685702,0.24354348,"Sacred Heart of Mary Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 57.1, #436<br>A-level: APS 37.48, #493",Greater London
138825,57.0,39.07,TW10 7HN,384,51.438906,-0.31220196,"Grey Court School<br>11-18 Mixed Academy <br>GCSE: A8S 57.0, #442<br>A-level: APS 39.07, #384",Greater London
115436,57.0,,CM22 6QH,443,51.86809595,0.26260366,"The Christian School (Takeley)<br>3-16 Mixed Independent school <br>GCSE: A8S 57.0, #443",South East
123315,57.0,,OX29 6TA,444,51.79838163,-1.47344576,"The King's School<br>3-16 Mixed Independent school <br>GCSE: A8S 57.0, #444",South East
102053,57.0,24.46,N13 5TY,445,51.61630651,-0.10796734,"St Anne's Catholic High School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 57.0, #445<br>A-level: APS 24.46, #2,278",Greater London
116468,57.0,,SO22 5PN,438,51.058804,-1.34649499,"Kings' School<br>11-16 Mixed Maintained school <br>GCSE: A8S 57.0, #438",South East
137635,56.9,33.39,UB10 8AB,447,51.55848897,-0.4620655,"Vyners School<br>11-18 Mixed Academy <br>GCSE: A8S 56.9, #447<br>A-level: APS 33.39, #995",Greater London
139594,56.9,,N2 8GA,446,51.59114144,-0.16834769,"The Archer Academy<br>11-16 Mixed Academy <br>GCSE: A8S 56.9, #446",Greater London
137355,56.8,31.35,HP18 0LQ,457,51.84284491,-0.92132693,"Waddesdon Church of England School<br>11-18 Mixed Academy <br>GCSE: A8S 56.8, #457<br>A-level: APS 31.35, #1,365",South East
139989,56.8,34.02,TW7 5BB,453,51.47911391,-0.32491803,"The Green School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 56.8, #453<br>A-level: APS 34.02, #904",Greater London
101934,56.7,35.39,UB6 9AW,461,51.52522435,-0.35199948,"The Cardinal Wiseman Catholic School<br>11-18 Mixed Maintained school <br>GCSE: A8S 56.7, #461<br>A-level: APS 35.39, #716",Greater London
100458,56.6,32.08,EC2A 4SH,468,51.52525738,-0.08582284,"Central Foundation Boys' School<br>11-18 Boys Maintained school <br>GCSE: A8S 56.6, #468<br>A-level: APS 32.08, #1,217",Greater London
136631,56.5,31.9,UB10 0EJ,469,51.5373124,-0.44504471,"Swakeleys School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 56.5, #469<br>A-level: APS 31.9, #1,247",Greater London
139121,56.4,,TW1 4LT,476,51.44778184,-0.3342246,"St Richard Reynolds Catholic High School<br>11-18 Mixed Maintained school <br>GCSE: A8S 56.4, #476",Greater London
118931,56.4,30.53,CT17 0DQ,477,51.12835559,1.2901474,"Dover Grammar School for Boys<br>11-18 Boys Maintained school <br>GCSE: A8S 56.4, #477<br>A-level: APS 30.53, #1,493",South East
126093,56.4,,BN11 2JX,478,50.81942988,-0.35596785,"Davison Church of England High School for Girls, Worthing<br>11-16 Girls Maintained school <br>GCSE: A8S 56.4, #478",South East
136534,56.3,31.93,KT17 1NB,483,51.34337031,-0.25580801,"Glyn School<br>11-18 Boys Academy <br>GCSE: A8S 56.3, #483<br>A-level: APS 31.93, #1,241",Greater London
101369,56.3,39.57,NW11 7HY,357,51.56952568,-0.18526274,"The King Alfred School<br>5-18 Mixed Independent school <br>GCSE: A8S 56.3, #485<br>A-level: APS 39.57, #357",Greater London
131403,56.3,,NW4 2TA,479,51.58552829,-0.22375718,"Tiferes High School<br>11-16 Girls Independent school <br>GCSE: A8S 56.3, #479",Greater London
117577,56.3,34.85,CM23 3LU,482,51.85669962,0.16236369,"The Bishop's Stortford High School<br>11-18 Boys Maintained school <br>GCSE: A8S 56.3, #482<br>A-level: APS 34.85, #804",South East
138239,56.3,28.72,CM15 9DA,480,51.62711572,0.3022613,"Becket Keys Church of England Free School<br>11-19 Mixed Academy <br>GCSE: A8S 56.3, #480<br>A-level: APS 28.72, #1,779",South East
116412,56.2,,GU52 7RY,486,51.27084416,-0.84571241,"Court Moor School<br>11-16 Mixed Maintained school <br>GCSE: A8S 56.2, #486",South East
126101,56.2,33.03,RH15 8GA,487,50.96637582,-0.15454645,"St Paul's Catholic College<br>11-18 Mixed Maintained school <br>GCSE: A8S 56.2, #487<br>A-level: APS 33.03, #1,048",South East
125369,56.2,42.04,CR3 7YA,217,51.27632106,-0.05171189,"Woldingham School<br>10-19 Girls Independent school <br>GCSE: A8S 56.2, #488<br>A-level: APS 42.04, #217",Greater London
140294,56.2,36.39,SG13 8AJ,489,51.79317728,-0.0691461,"Simon Balle All-Through School<br>4-18 Mixed Academy <br>GCSE: A8S 56.2, #489<br>A-level: APS 36.39, #596",South East
137312,56.2,32.47,SS0 7JS,490,51.53741582,0.69856626,"St Bernard's High School<br>11-18 Girls Academy <br>GCSE: A8S 56.2, #490<br>A-level: APS 32.47, #1,151",South East
136903,56.2,,GU32 3LU,491,51.00002907,-0.94023179,"The Petersfield School<br>11-16 Mixed Academy <br>GCSE: A8S 56.2, #491",South East
100638,56.1,36.11,SW16 2HY,497,51.42497185,-0.11871337,"Bishop Thomas Grant Catholic Secondary School<br>11-19 Mixed Maintained school <br>GCSE: A8S 56.1, #497<br>A-level: APS 36.11, #635",Greater London
136669,56.1,44.52,E6 3SQ,120,51.52257771,0.04208722,"Brampton Manor Academy<br>11-18 Mixed Academy <br>GCSE: A8S 56.1, #495<br>A-level: APS 44.52, #120",Greater London
137681,56.0,,DA6 7QJ,501,51.45420929,0.15683343,"St Catherine's Catholic School<br>11-16 Girls Academy <br>GCSE: A8S 56.0, #501",Greater London
136914,56.0,37.66,SM3 9PS,482,51.38105984,-0.20119112,"Glenthorne High School<br>11-18 Mixed Academy <br>GCSE: A8S 56.0, #503<br>A-level: APS 37.66, #482",Greater London
125348,56.0,34.86,GU27 1HQ,504,51.10470594,-0.72361234,"The Royal School<br>3-18 Mixed Independent school <br>GCSE: A8S 56.0, #504<br>A-level: APS 34.86, #802",South East
136709,56.0,30.73,BR7 5LJ,505,51.40891258,0.04800287,"Bullers Wood School<br>11-18 Girls Academy <br>GCSE: A8S 56.0, #505<br>A-level: APS 30.73, #1,462",Greater London
137237,56.0,,TW17 9EE,506,51.39383541,-0.44207976,"Thamesmead School<br>11-16 Mixed Academy <br>GCSE: A8S 56.0, #506",Greater London
100750,56.0,33.49,SE4 1LE,507,51.45947134,-0.02597221,"Prendergast School<br>11-18 Girls Maintained school <br>GCSE: A8S 56.0, #507<br>A-level: APS 33.49, #973",Greater London
140564,,53.97,SE11 6NJ,1,51.49610364,-0.11194022,"King's College London Maths School<br>16-19 Mixed College <br>A-level: APS 53.97, #1",Greater London
123311,38.0,52.45,OX4 1DZ,2,51.74904928,-1.24458169,"Magdalen College School<br>7-19 Mixed Independent school <br>GCSE: A8S 38.0, #3,184<br>A-level: APS 52.45, #2",South East
100366,13.5,52.23,W6 7BS,4,51.49514086,-0.21883309,"St Paul's Girls' School<br>10-19 Girls Independent school <br>GCSE: A8S 13.5, #3,915<br>A-level: APS 52.23, #4",Greater London
102942,19.5,52.05,SW13 9JT,5,51.48851884,-0.23885402,"St Paul's School<br>7-18 Boys Independent school <br>GCSE: A8S 19.5, #3,793<br>A-level: APS 52.05, #5",Greater London
102684,19.9,51.92,SW19 4TT,6,51.42167935,-0.22594717,"King's College School<br>11-18 Mixed Independent school <br>GCSE: A8S 19.9, #3,788<br>A-level: APS 51.92, #6",Greater London
100369,36.1,51.5,W6 0PG,9,51.49532689,-0.22993322,"The Godolphin and Latymer School<br>11-18 Girls Independent school <br>GCSE: A8S 36.1, #3,359<br>A-level: APS 51.5, #9",Greater London
110120,33.0,51.37,SL5 9JF,10,51.39367373,-0.67047205,"St Mary's School Ascot<br>11-18 Girls Independent school <br>GCSE: A8S 33.0, #3,553<br>A-level: APS 51.37, #10",South East
123310,26.3,51.29,OX2 6XA,11,51.773437,-1.25919021,"Oxford High School GDST<br>4-19 Girls Independent school <br>GCSE: A8S 26.3, #3,705<br>A-level: APS 51.29, #11",South East
101162,47.1,50.8,SW1P 3PF,14,51.49822978,-0.12788793,"Westminster School<br>12-19 Mixed Independent school <br>GCSE: A8S 47.1, #1,684<br>A-level: APS 50.8, #14",Greater London
110547,14.2,50.72,HP11 1PE,16,51.62502031,-0.75304309,"Wycombe Abbey School<br>10-19 Girls Independent school <br>GCSE: A8S 14.2, #3,897<br>A-level: APS 50.72, #16",South East
110158,23.7,50.51,SL4 6DW,17,51.4927281,-0.60965767,"Eton College<br>12-19 Boys Independent school <br>GCSE: A8S 23.7, #3,739<br>A-level: APS 50.51, #17",South East
100076,49.9,50.29,NW3 5SS,18,51.54619107,-0.17720589,"South Hampstead High School<br>4-18 Girls Independent school <br>GCSE: A8S 49.9, #1,197<br>A-level: APS 50.29, #18",Greater London
125342,24.1,50.25,GU1 1SJ,19,51.24178476,-0.56419582,"Guildford High School<br>4-19 Girls Independent school <br>GCSE: A8S 24.1, #3,733<br>A-level: APS 50.25, #19",South East
102163,39.1,50.22,N6 4AY,20,51.5724116,-0.14951772,"Highgate School<br>3-19 Mixed Independent school <br>GCSE: A8S 39.1, #3,047<br>A-level: APS 50.22, #20",Greater London
117648,19.0,50.21,WD6 3AF,21,51.65690005,-0.31335243,"Haberdashers' Aske's Boys' School<br>5-18 Boys Independent school <br>GCSE: A8S 19.0, #3,796<br>A-level: APS 50.21, #21",Greater London
117649,32.3,49.85,WD6 3BT,23,51.65690005,-0.31335243,"Haberdashers' Aske's School for Girls<br>4-18 Girls Independent school <br>GCSE: A8S 32.3, #3,575<br>A-level: APS 49.85, #23",Greater London
117616,16.5,49.52,HA6 2HT,26,51.63415604,-0.42313673,"Merchant Taylors' School<br>11-18 Boys Independent school <br>GCSE: A8S 16.5, #3,845<br>A-level: APS 49.52, #26",Greater London
100003,20.0,49.41,EC4V 3AL,27,51.5111183,-0.09948726,"City of London School<br>10-18 Boys Independent school <br>GCSE: A8S 20.0, #3,786<br>A-level: APS 49.41, #27",Greater London
