URN,ATT8SCR,TALLPPE_ALEV_1618,PCODE,Best Rank,Latitude,Longitude,Info,Region
102065,68.1,39.54,EN6 5QT,144,51.68485642,-0.15891202,"St John's Preparatory and Senior School<br>3-19 Mixed Independent school <br>GCSE: A8S 68.1, #144<br>A-level: APS 39.54, #457",Greater London
124881,68.1,44.45,IP1 3SG,145,52.06449058,1.15156092,"Ipswich School<br>0-18 Mixed Independent school <br>GCSE: A8S 68.1, #145<br>A-level: APS 44.45, #189",Midlands
145897,68.1,42.13,S7 2DY,146,53.35158921,-1.4961567,"Mercia School<br>11-18 Mixed Academy <br>GCSE: A8S 68.1, #146<br>A-level: APS 42.13, #293",Midlands
136887,68.0,40.49,CB4 3NY,147,52.21739718,0.12042202,"Chesterton Community College<br>11-18 Mixed Academy <br>GCSE: A8S 68.0, #147<br>A-level: APS 40.49, #387",Midlands
118840,67.7,38.71,CT1 3EW,148,51.26479405,1.09664114,"Simon Langton Girls' Grammar School<br>11-18 Girls Maintained school <br>GCSE: A8S 67.7, #148<br>A-level: APS 38.71, #548",South East
136767,67.7,34.66,GL1 5LE,149,51.8462408,-2.24352109,"Ribston Hall High School<br>11-18 Girls Academy <br>GCSE: A8S 67.7, #149<br>A-level: APS 34.66, #1,122",South West
141250,67.5,39.13,N1 2NQ,150,51.54399612,-0.0978574,"North Bridge House Senior Canonbury School<br>11-18 Mixed Independent school <br>GCSE: A8S 67.5, #150<br>A-level: APS 39.13, #496",Greater London
111486,67.4,47.59,CH1 2NN,90,53.19089509,-2.89739171,"The Queen's School<br>3-18 Girls Independent school <br>GCSE: A8S 67.4, #151<br>A-level: APS 47.59, #90",North England
138019,67.3,34.6,TN24 0QJ,154,51.1466505,0.89061147,"The Norton Knatchbull School<br>11-18 Boys Academy <br>GCSE: A8S 67.3, #154<br>A-level: APS 34.6, #1,131",South East
138461,67.3,42.03,TW2 5LH,152,51.43944012,-0.35097442,"Waldegrave School<br>11-18 Mixed Academy <br>GCSE: A8S 67.3, #152<br>A-level: APS 42.03, #298",Greater London
121716,67.3,37.44,BD23 1PL,153,53.96339145,-2.02342526,"Ermysted's Grammar School<br>11-18 Boys Maintained school <br>GCSE: A8S 67.3, #153<br>A-level: APS 37.44, #704",North England
149362,67.2,,BB1 5JT,155,53.75549393,-2.46226666,"Rawdhatul Ilm Wal Huda<br>11-25 Girls Independent school <br>GCSE: A8S 67.2, #155",North England
141931,67.2,42.7,W14 8BZ,156,51.50389037,-0.21171946,"The Cardinal Vaughan Memorial RC School<br>11-18 Boys Academy <br>GCSE: A8S 67.2, #156<br>A-level: APS 42.7, #266",Greater London
137546,67.1,43.29,W3 9PP,157,51.50964913,-0.27746729,"Twyford Church of England High School<br>11-18 Mixed Academy <br>GCSE: A8S 67.1, #157<br>A-level: APS 43.29, #242",Greater London
140066,66.9,38.38,TW8 0EX,158,51.49070646,-0.28699741,"Kew House<br>11-18 Mixed Independent school <br>GCSE: A8S 66.9, #158<br>A-level: APS 38.38, #581",Greater London
137739,66.9,40.61,TN17 3JD,159,51.09692594,0.53832143,"Cranbrook School<br>11-18 Mixed Academy <br>GCSE: A8S 66.9, #159<br>A-level: APS 40.61, #375",South East
118884,66.8,38.58,CT4 7AS,160,51.26090575,1.08482511,"Simon Langton Grammar School for Boys<br>11-18 Boys Maintained school <br>GCSE: A8S 66.8, #160<br>A-level: APS 38.58, #559",South East
142627,66.7,40.56,NW2 7BZ,161,51.5624405,-0.23961909,"Menorah High School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 66.7, #161<br>A-level: APS 40.56, #379",Greater London
134034,66.7,,B11 3DW,162,52.44545678,-1.83447792,"Al-Burhan Grammar School<br>11-16 Girls Independent school <br>GCSE: A8S 66.7, #162",Midlands
135316,66.7,42.6,SW15 2UT,163,51.45644268,-0.20744232,"Ashcroft Technology Academy<br>11-18 Mixed Academy <br>GCSE: A8S 66.7, #163<br>A-level: APS 42.6, #270",Greater London
137250,66.7,33.31,DA2 7BB,164,51.43086128,0.1933119,"Wilmington Grammar School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 66.7, #164<br>A-level: APS 33.31, #1,333",Greater London
138313,66.6,42.06,SW1P 2DY,165,51.49603307,-0.13450429,"The Grey Coat Hospital<br>11-18 Girls Academy <br>GCSE: A8S 66.6, #165<br>A-level: APS 42.06, #297",Greater London
125375,66.6,44.16,KT11 1HA,166,51.34220622,-0.4243453,"Notre Dame School<br>11-19 Girls Independent school <br>GCSE: A8S 66.6, #166<br>A-level: APS 44.16, #199",Greater London
136899,66.5,40.58,WD25 0UU,167,51.70324328,-0.3894169,"Parmiter's School<br>11-18 Mixed Academy <br>GCSE: A8S 66.5, #167<br>A-level: APS 40.58, #378",Greater London
115394,66.5,,CO3 3RB,168,51.88830667,0.87855977,"St Mary's School for Girls<br>2-17 Girls Independent school <br>GCSE: A8S 66.5, #168",Midlands
118836,66.4,36.48,ME16 0SF,171,51.2797456,0.51200814,"Maidstone Grammar School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 66.4, #171<br>A-level: APS 36.48, #835",South East
137474,66.4,37.51,CT1 1PH,170,51.27680205,1.09119648,"Barton Court Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 66.4, #170<br>A-level: APS 37.51, #695",South East
134417,66.4,,E15 4DR,169,51.53939093,0.00846132,"Azhar Academy Girls School<br>3-16 Mixed Independent school <br>GCSE: A8S 66.4, #169",Greater London
138607,66.3,41.52,SW6 4UN,172,51.47419143,-0.19961888,"Lady Margaret School<br>11-18 Girls Academy <br>GCSE: A8S 66.3, #172<br>A-level: APS 41.52, #329",Greater London
134769,66.3,35.85,RG27 0HU,173,51.30853763,-1.02323796,"Sherfield School<br>0-19 Mixed Independent school <br>GCSE: A8S 66.3, #173<br>A-level: APS 35.85, #928",South East
138665,66.2,38.26,LN9 5AD,174,53.2097585,-0.12212369,"Queen Elizabeth's Grammar School, Horncastle<br>11-18 Mixed Academy <br>GCSE: A8S 66.2, #174<br>A-level: APS 38.26, #595",Midlands
117641,66.2,39.7,WD3 4HF,175,51.64800434,-0.47360787,"Royal Masonic School for Girls<br>2-19 Girls Independent school <br>GCSE: A8S 66.2, #175<br>A-level: APS 39.7, #442",Greater London
142654,66.1,,W5 4EJ,176,51.49650414,-0.31226537,"Ealing Fields High School<br>11-18 Mixed Academy <br>GCSE: A8S 66.1, #176",Greater London
125416,66.0,,KT24 6AT,177,51.26141813,-0.45346608,"Cranmore<br>2-16 Mixed Independent school <br>GCSE: A8S 66.0, #177",Greater London
131059,65.9,,NW6 7BT,178,51.54242819,-0.21260214,"Brondesbury College London<br>11-16 Boys Independent school <br>GCSE: A8S 65.9, #178",Greater London
136337,65.9,38.06,ME4 6TJ,179,51.38042191,0.51402509,"Fort Pitt Grammar School<br>11-18 Girls Academy <br>GCSE: A8S 65.9, #179<br>A-level: APS 38.06, #622",South East
123620,65.6,34.47,SY1 1TN,180,52.70558314,-2.75719839,"Shrewsbury High School GDST<br>4-20 Girls Independent school <br>GCSE: A8S 65.6, #180<br>A-level: APS 34.47, #1,143",Wales
137929,65.6,37.91,CH49 6LJ,181,53.38548582,-3.09998799,"Upton Hall School FCJ<br>11-18 Girls Academy <br>GCSE: A8S 65.6, #181<br>A-level: APS 37.91, #642",North England
148369,65.5,35.28,PL4 6HT,182,50.3789512,-4.13615705,"Plymouth High School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 65.5, #182<br>A-level: APS 35.28, #1,008",South West
118931,65.4,28.23,CT17 0DQ,183,51.12835559,1.2901474,"Dover Grammar School for Boys<br>11-18 Boys Maintained school <br>GCSE: A8S 65.4, #183<br>A-level: APS 28.23, #2,011",South East
137476,65.4,37.33,CH63 3AQ,184,53.34807918,-3.01299341,"Wirral Grammar School for Boys<br>11-18 Boys Academy <br>GCSE: A8S 65.4, #184<br>A-level: APS 37.33, #720",North England
136585,65.3,,CT10 2RT,185,51.36094015,1.41856231,"Dane Court Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 65.3, #185",South East
137099,65.3,38.38,DA12 2PR,186,51.43708597,0.38389165,"Gravesend Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 65.3, #186<br>A-level: APS 38.38, #582",Greater London
125275,65.2,41.91,KT22 7JP,188,51.30219158,-0.31595764,"St Andrew's Catholic School<br>11-18 Mixed Maintained school <br>GCSE: A8S 65.2, #188<br>A-level: APS 41.91, #303",Greater London
101575,65.2,,NW6 6PE,187,51.53951677,-0.20802964,"Islamia School for Girls'<br>11-16 Girls Independent school <br>GCSE: A8S 65.2, #187",Greater London
116563,65.1,,PO14 2EF,189,50.83040576,-1.20911437,"Meoncross School<br>2-16 Mixed Independent school <br>GCSE: A8S 65.1, #189",South East
136609,65.1,42.11,AL4 9NX,190,51.77076893,-0.30780684,"Sandringham School<br>11-18 Mixed Academy <br>GCSE: A8S 65.1, #190<br>A-level: APS 42.11, #295",South East
134693,65.1,43.74,E5 8JY,191,51.55161667,-0.06133441,"Mossbourne Community Academy<br>11-18 Mixed Academy <br>GCSE: A8S 65.1, #191<br>A-level: APS 43.74, #218",Greater London
136570,65.1,37.95,ME13 7BQ,192,51.31764796,0.89629993,"Queen Elizabeth's Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 65.1, #192<br>A-level: APS 37.95, #635",South East
136901,65.1,42.94,WD3 6EW,193,51.66353981,-0.51404815,"St Clement Danes School<br>11-18 Mixed Academy <br>GCSE: A8S 65.1, #193<br>A-level: APS 42.94, #254",Greater London
136298,65.0,43.49,SE24 9JH,194,51.45641088,-0.08926618,"The Charter School North Dulwich<br>11-18 Mixed Academy <br>GCSE: A8S 65.0, #194<br>A-level: APS 43.49, #233",Greater London
143367,64.9,41.94,KT16 9LU,195,51.38178034,-0.51863786,"Salesian School, Chertsey<br>11-18 Mixed Academy <br>GCSE: A8S 64.9, #195<br>A-level: APS 41.94, #301",Greater London
123318,64.8,45.82,OX2 7PL,135,51.78258179,-1.26789789,"d'Overbroeck's<br>11-19 Mixed Independent school <br>GCSE: A8S 64.8, #197<br>A-level: APS 45.82, #135",South East
136732,64.8,37.14,CA11 7EG,196,54.65915665,-2.75799866,"Queen Elizabeth Grammar School Penrith<br>11-18 Mixed Academy <br>GCSE: A8S 64.8, #196<br>A-level: APS 37.14, #741",North England
120331,64.7,39.27,CV9 3PL,198,52.64086913,-1.50441056,"Twycross House School<br>8-18 Mixed Independent school <br>GCSE: A8S 64.7, #198<br>A-level: APS 39.27, #482",Midlands
133724,64.6,46.09,HA3 9TE,131,51.58101182,-0.2810623,"JFS<br>11-18 Mixed Maintained school <br>GCSE: A8S 64.6, #199<br>A-level: APS 46.09, #131",Greater London
137227,64.6,33.34,DA2 7DA,200,51.42820311,0.1945513,"Wilmington Grammar School for Boys<br>11-18 Boys Academy <br>GCSE: A8S 64.6, #200<br>A-level: APS 33.34, #1,328",Greater London
137855,64.5,38.46,KT10 0AQ,201,51.37860484,-0.3318932,"Hinchley Wood School<br>11-18 Mixed Academy <br>GCSE: A8S 64.5, #201<br>A-level: APS 38.46, #570",Greater London
149569,64.4,,SW15 3EQ,202,51.45223165,-0.29658341,"Thomas's College<br>11-18 Mixed Independent school <br>GCSE: A8S 64.4, #202",Greater London
145724,64.4,,W5 2JX,203,51.51895937,-0.29305754,"Ada Lovelace Church of England High School<br>11-18 Mixed Academy <br>GCSE: A8S 64.4, #203",Greater London
138651,64.4,39.63,TW1 3BB,204,51.44949806,-0.32027367,"Orleans Park School<br>11-18 Mixed Academy <br>GCSE: A8S 64.4, #204<br>A-level: APS 39.63, #447",Greater London
130318,64.3,,M20 2PQ,207,53.44033808,-2.27983063,"Manchester Islamic Grammar School for Girls<br>11-16 Girls Independent school <br>GCSE: A8S 64.3, #207",North England
140210,64.3,,E9 7HD,206,51.53910917,-0.04245537,"Mossbourne Victoria Park Academy<br>11-18 Mixed Academy <br>GCSE: A8S 64.3, #206",Greater London
137834,64.3,31.09,DA11 0JE,205,51.43663538,0.35947939,"Mayfield Grammar School, Gravesend<br>11-18 Girls Academy <br>GCSE: A8S 64.3, #205<br>A-level: APS 31.09, #1,664",Greater London
138227,64.0,37.51,HA7 2EQ,209,51.60830099,-0.30374542,"Avanti House School<br>11-18 Mixed Academy <br>GCSE: A8S 64.0, #209<br>A-level: APS 37.51, #694",Greater London
136382,64.0,36.44,CT11 7PS,210,51.33648834,1.41619603,"Chatham & Clarendon Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 64.0, #210<br>A-level: APS 36.44, #845",South East
100054,64.0,45.0,NW5 2DB,165,51.54599022,-0.13466741,"The Camden School for Girls<br>11-18 Girls Maintained school <br>GCSE: A8S 64.0, #211<br>A-level: APS 45.0, #165",Greater London
150319,64.0,38.69,SE4 1LE,208,51.45947134,-0.02597221,"Prendergast School<br>11-18 Girls Academy <br>GCSE: A8S 64.0, #208<br>A-level: APS 38.69, #550",Greater London
137005,63.9,35.05,SW17 9BU,212,51.42285572,-0.15189713,"Graveney School<br>11-18 Mixed Academy <br>GCSE: A8S 63.9, #212<br>A-level: APS 35.05, #1,047",Greater London
138356,63.7,43.4,AL5 4TD,215,51.82235997,-0.35364161,"St George's School<br>11-18 Mixed Academy <br>GCSE: A8S 63.7, #215<br>A-level: APS 43.4, #234",South East
118790,63.7,38.22,TN4 9XB,217,51.15086736,0.26111527,"Tunbridge Wells Grammar School for Boys<br>11-18 Boys Maintained school <br>GCSE: A8S 63.7, #217<br>A-level: APS 38.22, #600",South East
136880,63.7,42.32,RG41 1EE,216,51.41660271,-0.842418,"The Holt School<br>11-18 Girls Academy <br>GCSE: A8S 63.7, #216<br>A-level: APS 42.32, #280",South East
147238,63.7,41.57,NW7 2EU,214,51.6036866,-0.2334753,"Hasmonean High School for Girls<br>11-18 Girls Academy <br>GCSE: A8S 63.7, #214<br>A-level: APS 41.57, #328",Greater London
116517,63.7,43.68,GU14 8AT,213,51.30064984,-0.75064998,"Farnborough Hill<br>11-18 Girls Independent school <br>GCSE: A8S 63.7, #213<br>A-level: APS 43.68, #222",South East
139151,63.6,41.02,GU24 9PT,218,51.34357281,-0.64653702,"Gordon's School<br>11-18 Mixed Academy <br>GCSE: A8S 63.6, #218<br>A-level: APS 41.02, #350",South East
147430,63.6,42.84,GU1 2TN,219,51.24672954,-0.53723416,"St Peter's Catholic School<br>11-18 Mixed Academy <br>GCSE: A8S 63.6, #219<br>A-level: APS 42.84, #259",South East
120345,63.6,,LE4 5LN,220,52.65532172,-1.12192362,"Darul Uloom Leicester<br>11-23 Boys Independent school <br>GCSE: A8S 63.6, #220",Midlands
140786,63.6,41.0,CM23 5NJ,221,51.86775185,0.17113009,"The Hertfordshire & Essex High School and Science College<br>11-18 Girls Academy <br>GCSE: A8S 63.6, #221<br>A-level: APS 41.0, #353",South East
136531,63.5,,GU9 8UG,228,51.2023602,-0.81445934,"Weydon School<br>11-16 Mixed Academy <br>GCSE: A8S 63.5, #228",South East
114627,63.5,44.57,TN20 6PH,179,51.02148311,0.26167463,"Mayfield School<br>11-18 Girls Independent school <br>GCSE: A8S 63.5, #227<br>A-level: APS 44.57, #179",South East
138457,63.5,38.9,HA0 3NT,226,51.56309566,-0.31053649,"Wembley High Technology College<br>11-19 Mixed Academy <br>GCSE: A8S 63.5, #226<br>A-level: APS 38.9, #516",Greater London
137736,63.5,39.95,KT18 7NQ,224,51.32795085,-0.27788068,"Rosebery School<br>11-18 Girls Academy <br>GCSE: A8S 63.5, #224<br>A-level: APS 39.95, #423",Greater London
102545,63.5,39.06,TW8 9LB,225,51.49337159,-0.31392253,"Gunnersbury Catholic School<br>11-18 Boys Maintained school <br>GCSE: A8S 63.5, #225<br>A-level: APS 39.06, #503",Greater London
140957,63.5,,E17 5SD,222,51.59401055,-0.04255211,"Eden Girls' School, Waltham Forest<br>11-18 Girls Academy <br>GCSE: A8S 63.5, #222",Greater London
136636,63.5,,CB1 1EH,223,52.20444643,0.1285425,"Parkside Community College<br>11-19 Mixed Academy <br>GCSE: A8S 63.5, #223",Midlands
102551,63.3,37.93,W4 1LY,229,51.49596062,-0.25241187,"ArtsEd Day School & Sixth Form<br>11-19 Mixed Independent school <br>GCSE: A8S 63.3, #229<br>A-level: APS 37.93, #638",Greater London
104972,63.3,32.81,L23 5TW,230,53.48841096,-3.02600939,"St. Mary's College<br>0-18 Mixed Independent school <br>GCSE: A8S 63.3, #230<br>A-level: APS 32.81, #1,396",North England
137800,63.2,34.11,ME10 4DB,231,51.33737247,0.73467103,"Borden Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 63.2, #231<br>A-level: APS 34.11, #1,204",South East
136398,63.2,40.52,PE1 2UE,232,52.5817148,-0.23870644,"The King's (The Cathedral) School<br>7-18 Mixed Academy <br>GCSE: A8S 63.2, #232<br>A-level: APS 40.52, #385",Midlands
147038,63.0,,B12 0DX,233,52.46341422,-1.88376266,"Heritage Academy<br>11-16 Boys Independent school <br>GCSE: A8S 63.0, #233",Midlands
120642,63.0,37.43,PE11 2PJ,234,52.7831616,-0.14247653,"Spalding High School<br>11-18 Girls Maintained school <br>GCSE: A8S 63.0, #234<br>A-level: APS 37.43, #707",Midlands
136628,62.9,41.91,NG2 7FA,235,52.91925891,-1.13980142,"The West Bridgford School<br>11-18 Mixed Academy <br>GCSE: A8S 62.9, #235<br>A-level: APS 41.91, #302",Midlands
141862,62.8,37.07,KT2 5PE,238,51.42373091,-0.3019016,"The Kingston Academy<br>11-19 Mixed Academy <br>GCSE: A8S 62.8, #238<br>A-level: APS 37.07, #751",Greater London
137270,62.8,42.42,AL5 4QP,236,51.82267451,-0.34593971,"Sir John Lawes School<br>11-18 Mixed Academy <br>GCSE: A8S 62.8, #236<br>A-level: APS 42.42, #274",South East
138825,62.8,39.4,TW10 7HN,237,51.438906,-0.31220196,"Grey Court School<br>11-18 Mixed Academy <br>GCSE: A8S 62.8, #237<br>A-level: APS 39.4, #471",Greater London
136864,62.7,36.64,ME8 7AJ,239,51.3710901,0.59512828,"Rainham Mark Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 62.7, #239<br>A-level: APS 36.64, #811",South East
136501,62.7,36.02,CT13 9JX,240,51.27170359,1.34527942,"Sir Roger Manwood's School<br>11-18 Mixed Academy <br>GCSE: A8S 62.7, #240<br>A-level: APS 36.02, #903",South East
136955,62.7,,SL1 5PR,241,51.52025117,-0.63858306,"Al-Madani Girls School<br>11-16 Girls Independent school <br>GCSE: A8S 62.7, #241",South East
140958,62.6,,CV1 4FS,242,52.41507545,-1.50414926,"Eden Girls' School, Coventry<br>11-18 Girls Academy <br>GCSE: A8S 62.6, #242",Midlands
138286,62.6,40.52,AL4 0XB,243,51.75515104,-0.29919044,"Beaumont School<br>11-18 Mixed Academy <br>GCSE: A8S 62.6, #243<br>A-level: APS 40.52, #384",South East
120655,62.5,34.17,DN21 2ST,247,53.41180452,-0.77781531,"The Queen Elizabeth's High School, Gainsborough<br>11-18 Mixed Maintained school <br>GCSE: A8S 62.5, #247<br>A-level: APS 34.17, #1,196",Midlands
114658,62.5,37.14,BN1 3AT,249,50.82761018,-0.15246863,"Brighton Girls GDST<br>3-18 Girls Independent school <br>GCSE: A8S 62.5, #249<br>A-level: APS 37.14, #742",South East
131403,62.5,,NW4 2TA,248,51.58552829,-0.22375718,"Tiferes High School<br>11-16 Girls Independent school <br>GCSE: A8S 62.5, #248",Greater London
137995,62.5,38.2,TW3 3EJ,244,51.46840798,-0.37440624,"St Mark's Catholic School<br>11-18 Mixed Academy <br>GCSE: A8S 62.5, #244<br>A-level: APS 38.2, #601",Greater London
139725,62.5,38.28,UB6 8PR,246,51.53739615,-0.34916609,"William Perkin Church of England High School<br>11-18 Mixed Academy <br>GCSE: A8S 62.5, #246<br>A-level: APS 38.28, #592",Greater London
138220,62.5,38.17,BB2 2LD,245,53.74221165,-2.48894127,"Tauheedul Islam Boys' High School<br>11-18 Boys Academy <br>GCSE: A8S 62.5, #245<br>A-level: APS 38.17, #605",North England
136460,62.4,33.9,ST4 5NT,250,52.98788551,-2.19874848,"St Joseph's College<br>11-18 Mixed Academy <br>GCSE: A8S 62.4, #250<br>A-level: APS 33.9, #1,243",Midlands
136594,62.4,33.55,ME4 6JB,251,51.36626517,0.5195281,"Holcombe Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 62.4, #251<br>A-level: APS 33.55, #1,296",South East
139720,62.4,36.61,TW7 5PN,252,51.4868577,-0.33637325,"Nishkam School West London<br>4-19 Mixed Academy <br>GCSE: A8S 62.4, #252<br>A-level: APS 36.61, #817",Greater London
137157,62.3,41.24,SW6 1RX,253,51.48192572,-0.19381283,"The London Oratory School<br>7-18 Boys Academy <br>GCSE: A8S 62.3, #253<br>A-level: APS 41.24, #342",Greater London
107162,62.3,,S10 2QT,254,53.37349698,-1.50099381,"Westbourne School<br>3-16 Mixed Independent school <br>GCSE: A8S 62.3, #254",Midlands
100074,62.3,,NW3 5UD,255,51.55446165,-0.1747259,"North Bridge House Senior School<br>11-18 Mixed Independent school <br>GCSE: A8S 62.3, #255",Greater London
101362,62.3,36.2,N12 8TA,256,51.6228372,-0.1809115,"Finchley Catholic High School<br>11-18 Boys Maintained school <br>GCSE: A8S 62.3, #256<br>A-level: APS 36.2, #875",Greater London
135155,62.3,,UB1 1LS,257,51.50750049,-0.37846243,"Ayesha Siddiqa Girls School<br>11-19 Girls Independent school <br>GCSE: A8S 62.3, #257",Greater London
110549,62.2,39.75,MK17 0HJ,258,52.01967771,-0.90656059,"Thornton College<br>3-19 Girls Independent school <br>GCSE: A8S 62.2, #258<br>A-level: APS 39.75, #438",South East
131979,62.2,,M16 8NH,259,53.44521727,-2.25223449,"Kassim Darwish Grammar School for Boys<br>11-16 Boys Independent school <br>GCSE: A8S 62.2, #259",North England
137233,62.2,30.0,RM14 2QR,260,51.55685702,0.24354348,"Sacred Heart of Mary Girls' School<br>11-18 Girls Academy <br>GCSE: A8S 62.2, #260<br>A-level: APS 30.0, #1,806",Greater London
147201,62.1,,B10 9HH,261,52.47271834,-1.83094629,"Eden Girls' Leadership Academy, Birmingham<br>11-16 Girls Academy <br>GCSE: A8S 62.1, #261",Midlands
107168,62.0,,S3 7PS,262,53.38598582,-1.48488132,"Bethany School<br>4-16 Mixed Independent school <br>GCSE: A8S 62.0, #262",Midlands
106151,61.9,,SK3 8HA,263,53.39544135,-2.15634139,"Hulme Hall Grammar School<br>2-16 Mixed Independent school <br>GCSE: A8S 61.9, #263",North England
136015,61.9,,N16 6TJ,265,51.57534106,-0.06852344,"Bnos Zion of Bobov<br>2-16 Girls Independent school <br>GCSE: A8S 61.9, #265",Greater London
136891,61.9,38.84,RG10 8DS,264,51.49038464,-0.87124417,"The Piggott School<br>4-18 Mixed Academy <br>GCSE: A8S 61.9, #264<br>A-level: APS 38.84, #528",South East
138480,61.8,33.2,CT19 5JY,266,51.08616525,1.15715595,"The Harvey Grammar School<br>11-18 Boys Academy <br>GCSE: A8S 61.8, #266<br>A-level: APS 33.2, #1,355",South East
137389,61.8,28.6,ME5 7EH,267,51.37371893,0.54830272,"Chatham Grammar<br>11-18 Girls Academy <br>GCSE: A8S 61.8, #267<br>A-level: APS 28.6, #1,967",South East
149290,61.8,38.31,TW16 6JE,268,51.41446323,-0.41445762,"St Paul's Catholic College<br>11-18 Mixed Academy <br>GCSE: A8S 61.8, #268<br>A-level: APS 38.31, #588",Greater London
137667,61.8,37.8,NG34 7RS,269,52.99676461,-0.41124813,"Kesteven and Sleaford High School Selective Academy<br>11-18 Girls Academy <br>GCSE: A8S 61.8, #269<br>A-level: APS 37.8, #658",Midlands
149297,61.8,35.03,TW1 4LT,270,51.44778184,-0.3342246,"St Richard Reynolds Catholic High School<br>11-18 Mixed Academy <br>GCSE: A8S 61.8, #270<br>A-level: APS 35.03, #1,051",Greater London
136482,61.7,,CM23 5HX,271,51.87105923,0.17123142,"Hockerill Anglo-European College<br>11-18 Mixed Academy <br>GCSE: A8S 61.7, #271",South East
108305,61.7,38.95,WF1 2QS,273,53.68688953,-1.50370634,"Wakefield Girls' High School<br>7-18 Girls Independent school <br>GCSE: A8S 61.7, #273<br>A-level: APS 38.95, #513",North England
100857,61.7,42.16,SE15 2EB,272,51.4707431,-0.05631351,"The St Thomas the Apostle College<br>11-18 Boys Maintained school <br>GCSE: A8S 61.7, #272<br>A-level: APS 42.16, #291",Greater London
136922,61.6,43.86,WD6 1HL,213,51.65424645,-0.26823079,"Yavneh College<br>11-18 Mixed Academy <br>GCSE: A8S 61.6, #274<br>A-level: APS 43.86, #213",Greater London
130912,61.6,37.84,W9 2DR,275,51.52538722,-0.19206404,"Paddington Academy<br>11-18 Mixed Academy <br>GCSE: A8S 61.6, #275<br>A-level: APS 37.84, #653",Greater London
136914,61.6,38.87,SM3 9PS,276,51.38105984,-0.20119112,"Glenthorne High School<br>11-18 Mixed Academy <br>GCSE: A8S 61.6, #276<br>A-level: APS 38.87, #524",Greater London
100300,61.6,,N16 6JJ,277,51.56740839,-0.06137043,"Tayyibah Girls' School<br>4-18 Girls Independent school <br>GCSE: A8S 61.6, #277",Greater London
137924,61.6,,CB1 3TD,278,52.19053885,0.16247974,"St Bede's Inter-Church School<br>11-16 Mixed Academy <br>GCSE: A8S 61.6, #278",Midlands
131164,61.5,,B13 9BB,279,52.45101143,-1.87826225,"Green Oak Academy<br>11-16 Girls Independent school <br>GCSE: A8S 61.5, #279",Midlands
129645,61.4,,LE5 5LL,281,52.62813214,-1.09987717,"Madani Girls' School<br>11-16 Girls Maintained school <br>GCSE: A8S 61.4, #281",Midlands
141135,61.4,34.77,SW6 5BD,280,51.47943848,-0.19990203,"The Fulham Boys School<br>11-18 Boys Academy <br>GCSE: A8S 61.4, #280<br>A-level: APS 34.77, #1,101",Greater London
137921,61.3,,RG9 1PS,282,51.52480124,-0.9213628,"Gillotts School<br>11-16 Mixed Academy <br>GCSE: A8S 61.3, #282",South East
142262,61.3,29.76,LN11 9LL,283,53.36412826,-0.00955098,"King Edward VI Grammar School<br>11-18 Mixed Academy <br>GCSE: A8S 61.3, #283<br>A-level: APS 29.76, #1,835",Midlands
113945,61.3,39.6,BH4 9NJ,284,50.73146909,-1.90095307,"Talbot Heath School<br>2-19 Girls Independent school <br>GCSE: A8S 61.3, #284<br>A-level: APS 39.6, #451",South West
124489,61.3,35.93,ST18 9AT,285,52.78319496,-2.12788983,"Stafford Grammar School<br>3-19 Mixed Independent school <br>GCSE: A8S 61.3, #285<br>A-level: APS 35.93, #915",Midlands
137913,61.3,35.45,NR1 3PB,286,52.62289084,1.29669238,"Notre Dame High School, Norwich<br>11-18 Mixed Academy <br>GCSE: A8S 61.3, #286<br>A-level: APS 35.45, #980",Midlands
141969,61.3,,B42 2SY,287,52.51903772,-1.89564219,"Eden Boys' School, Birmingham<br>11-18 Boys Academy <br>GCSE: A8S 61.3, #287",Midlands
137386,61.2,37.18,NW7 4LL,288,51.62953636,-0.24771587,"Mill Hill County High School<br>11-18 Mixed Academy <br>GCSE: A8S 61.2, #288<br>A-level: APS 37.18, #734",Greater London
134809,61.2,,LE5 4PP,289,52.63604489,-1.09065654,"Al-Aqsa Schools Trust<br>3-16 Mixed Independent school <br>GCSE: A8S 61.2, #289",Midlands
137531,61.2,38.07,N11 2AZ,290,51.60206742,-0.13693381,"Alexandra Park School<br>11-18 Mixed Academy <br>GCSE: A8S 61.2, #290<br>A-level: APS 38.07, #618",Greater London
136606,61.2,36.68,WD3 3AQ,291,51.64492504,-0.45538442,"Rickmansworth School<br>11-18 Mixed Academy <br>GCSE: A8S 61.2, #291<br>A-level: APS 36.68, #805",Greater London
