URN,ATT8SCR,TALLPPE_ALEV_1618,PCODE,Best Rank,Latitude,Longitude,Info,Region
136914,56.0,37.66,SM3 9PS,482,51.38105984,-0.20119112,"Glenthorne High School<br>11-18 Mixed Academy <br>GCSE: A8S 56.0, #503<br>A-level: APS 37.66, #482",Greater London
136709,56.0,30.73,BR7 5LJ,505,51.40891258,0.04800287,"Bullers Wood School<br>11-18 Girls Academy <br>GCSE: A8S 56.0, #505<br>A-level: APS 30.73, #1,462",Greater London
137237,56.0,,TW17 9EE,506,51.39383541,-0.44207976,"Thamesmead School<br>11-16 Mixed Academy <br>GCSE: A8S 56.0, #506",Greater London
100750,56.0,33.49,SE4 1LE,507,51.45947134,-0.02597221,"Prendergast School<br>11-18 Girls Maintained school <br>GCSE: A8S 56.0, #507<br>A-level: APS 33.49, #973",Greater London
140564,,53.97,SE11 6NJ,1,51.49610364,-0.11194022,"King's College London Maths School<br>16-19 Mixed College <br>A-level: APS 53.97, #1",Greater London
100366,13.5,52.23,W6 7BS,4,51.49514086,-0.21883309,"St Paul's Girls' School<br>10-19 Girls Independent school <br>GCSE: A8S 13.5, #3,915<br>A-level: APS 52.23, #4",Greater London
102942,19.5,52.05,SW13 9JT,5,51.48851884,-0.23885402,"St Paul's School<br>7-18 Boys Independent school <br>GCSE: A8S 19.5, #3,793<br>A-level: APS 52.05, #5",Greater London
102684,19.9,51.92,SW19 4TT,6,51.42167935,-0.22594717,"King's College School<br>11-18 Mixed Independent school <br>GCSE: A8S 19.9, #3,788<br>A-level: APS 51.92, #6",Greater London
100369,36.1,51.5,W6 0PG,9,51.49532689,-0.22993322,"The Godolphin and Latymer School<br>11-18 Girls Independent school <br>GCSE: A8S 36.1, #3,359<br>A-level: APS 51.5, #9",Greater London
101162,47.1,50.8,SW1P 3PF,14,51.49822978,-0.12788793,"Westminster School<br>12-19 Mixed Independent school <br>GCSE: A8S 47.1, #1,684<br>A-level: APS 50.8, #14",Greater London
100076,49.9,50.29,NW3 5SS,18,51.54619107,-0.17720589,"South Hampstead High School<br>4-18 Girls Independent school <br>GCSE: A8S 49.9, #1,197<br>A-level: APS 50.29, #18",Greater London
102163,39.1,50.22,N6 4AY,20,51.5724116,-0.14951772,"Highgate School<br>3-19 Mixed Independent school <br>GCSE: A8S 39.1, #3,047<br>A-level: APS 50.22, #20",Greater London
117648,19.0,50.21,WD6 3AF,21,51.65690005,-0.31335243,"Haberdashers' Aske's Boys' School<br>5-18 Boys Independent school <br>GCSE: A8S 19.0, #3,796<br>A-level: APS 50.21, #21",Greater London
117649,32.3,49.85,WD6 3BT,23,51.65690005,-0.31335243,"Haberdashers' Aske's School for Girls<br>4-18 Girls Independent school <br>GCSE: A8S 32.3, #3,575<br>A-level: APS 49.85, #23",Greater London
117616,16.5,49.52,HA6 2HT,26,51.63415604,-0.42313673,"Merchant Taylors' School<br>11-18 Boys Independent school <br>GCSE: A8S 16.5, #3,845<br>A-level: APS 49.52, #26",Greater London
100003,20.0,49.41,EC4V 3AL,27,51.5111183,-0.09948726,"City of London School<br>10-18 Boys Independent school <br>GCSE: A8S 20.0, #3,786<br>A-level: APS 49.41, #27",Greater London
102692,19.7,49.2,SW19 4AB,31,51.42259159,-0.21082348,"Wimbledon High School<br>4-18 Girls Independent school <br>GCSE: A8S 19.7, #3,791<br>A-level: APS 49.2, #31",Greater London
100370,13.1,49.08,W6 9LR,34,51.49302989,-0.2374412,"Latymer Upper School<br>7-19 Mixed Independent school <br>GCSE: A8S 13.1, #3,926<br>A-level: APS 49.08, #34",Greater London
100065,16.4,48.79,NW3 6XH,38,51.55350822,-0.18108218,"University College School<br>4-18 Mixed Independent school <br>GCSE: A8S 16.4, #3,847<br>A-level: APS 48.79, #38",Greater London
100863,40.7,48.66,SE22 8TE,39,51.45488642,-0.08567381,"James Allen's Girls' School<br>4-18 Girls Independent school <br>GCSE: A8S 40.7, #2,830<br>A-level: APS 48.66, #39",Greater London
101072,28.0,48.57,SW15 6BH,40,51.45684732,-0.21806395,"Putney High School<br>4-18 Girls Independent school <br>GCSE: A8S 28.0, #3,683<br>A-level: APS 48.57, #40",Greater London
125332,13.4,48.24,KT17 4JQ,44,51.32736237,-0.24490356,"Epsom College<br>11-18 Mixed Independent school <br>GCSE: A8S 13.4, #3,920<br>A-level: APS 48.24, #44",Greater London
102162,43.6,48.17,N6 5HF,47,51.57022268,-0.14415195,"Channing School<br>4-18 Girls Independent school <br>GCSE: A8S 43.6, #2,354<br>A-level: APS 48.17, #47",Greater London
138403,,48.12,E15 1AJ,48,51.53915933,-0.00113837,"London Academy of Excellence<br>16-19 Mixed College <br>A-level: APS 48.12, #48",Greater London
101837,20.2,47.79,CR2 6YT,57,51.36010455,-0.10183758,"Whitgift School<br>10-18 Boys Independent school <br>GCSE: A8S 20.2, #3,782<br>A-level: APS 47.79, #57",Greater London
102257,18.5,47.73,HA8 7RJ,58,51.6142235,-0.29481495,"North London Collegiate School<br>4-18 Girls Independent school <br>GCSE: A8S 18.5, #3,808<br>A-level: APS 47.73, #58",Greater London
117657,18.9,47.59,WD23 4EB,59,51.64107639,-0.33434635,"Immanuel College<br>4-19 Mixed Independent school <br>GCSE: A8S 18.9, #3,801<br>A-level: APS 47.59, #59",Greater London
102245,16.1,47.46,HA1 3HP,60,51.57228203,-0.33738321,"Harrow School<br>13-18 Boys Independent school <br>GCSE: A8S 16.1, #3,854<br>A-level: APS 47.46, #60",Greater London
101693,27.1,47.43,SE9 4QF,61,51.43796971,0.0386701,"Eltham College<br>7-19 Mixed Independent school <br>GCSE: A8S 27.1, #3,694<br>A-level: APS 47.43, #61",Greater London
102619,39.1,47.36,KT2 6PY,63,51.41026185,-0.29643349,"Kingston Grammar School<br>11-19 Mixed Independent school <br>GCSE: A8S 39.1, #3,049<br>A-level: APS 47.36, #63",Greater London
125349,15.9,47.29,KT21 1ET,64,51.30778816,-0.28766017,"City of London Freemen's School<br>7-18 Mixed Independent school <br>GCSE: A8S 15.9, #3,859<br>A-level: APS 47.29, #64",Greater London
100861,23.0,47.16,SE21 7LD,68,51.44028027,-0.08501829,"Dulwich College<br>2-19 Mixed Independent school <br>GCSE: A8S 23.0, #3,752<br>A-level: APS 47.16, #68",Greater London
125427,24.5,46.83,CR3 6YA,73,51.27262472,-0.08659184,"Caterham School<br>10-19 Mixed Independent school <br>GCSE: A8S 24.5, #3,727<br>A-level: APS 46.83, #73",Greater London
102611,55.8,46.67,KT1 2JT,77,51.39959758,-0.30457815,"Surbiton High School<br>4-18 Mixed Independent school <br>GCSE: A8S 55.8, #523<br>A-level: APS 46.67, #77",Greater London
102946,18.8,46.48,TW12 3HD,80,51.42873326,-0.37111051,"Hampton School<br>2-19 Boys Independent school <br>GCSE: A8S 18.8, #3,802<br>A-level: APS 46.48, #80",Greater London
101842,12.3,46.47,CR9 7AT,81,51.37506773,-0.06008062,"Trinity School<br>10-18 Mixed Independent school <br>GCSE: A8S 12.3, #3,934<br>A-level: APS 46.47, #81",Greater London
100757,27.3,46.45,SE26 6BL,82,51.42635049,-0.06423924,"Sydenham High School GDST<br>4-18 Girls Independent school <br>GCSE: A8S 27.3, #3,691<br>A-level: APS 46.45, #82",Greater London
140603,,46.39,SW7 3LQ,85,51.49267156,-0.17751308,"Westminster Tutors<br>14-25 Mixed Independent school <br>A-level: APS 46.39, #85",Greater London
101064,28.9,46.39,SW15 5PY,84,51.45454041,-0.25241031,"Ibstock Place School<br>4-18 Mixed Independent school <br>GCSE: A8S 28.9, #3,662<br>A-level: APS 46.39, #84",Greater London
101954,16.4,45.55,W13 8AX,96,51.52151245,-0.31603957,"Notting Hill and Ealing High School<br>4-18 Girls Independent school <br>GCSE: A8S 16.4, #3,846<br>A-level: APS 45.55, #96",Greater London
125425,45.0,45.42,KT16 9BN,98,51.38678801,-0.51146285,"Sir William Perkins's School<br>11-19 Girls Independent school <br>GCSE: A8S 45.0, #2,086<br>A-level: APS 45.42, #98",Greater London
125361,17.2,44.89,KT15 2QS,111,51.37770078,-0.4788811,"St George's College Weybridge<br>11-19 Mixed Independent school <br>GCSE: A8S 17.2, #3,829<br>A-level: APS 44.89, #111",Greater London
101692,31.7,44.41,BR1 2TW,127,51.39529982,0.05712722,"Bromley High School<br>4-18 Girls Independent school <br>GCSE: A8S 31.7, #3,603<br>A-level: APS 44.41, #127",Greater London
101071,34.6,44.21,SW11 1HS,136,51.45643062,-0.17285297,"Emanuel School<br>10-19 Mixed Independent school <br>GCSE: A8S 34.6, #3,461<br>A-level: APS 44.21, #136",Greater London
133443,32.3,44.13,KT8 9BS,139,51.40847797,-0.34259862,"Hampton Court House<br>3-18 Mixed Independent school <br>GCSE: A8S 32.3, #3,576<br>A-level: APS 44.13, #139",Greater London
100511,15.8,43.83,SW7 5LE,147,51.49473471,-0.17833837,"Queen's Gate School<br>4-18 Girls Independent school <br>GCSE: A8S 15.8, #3,861<br>A-level: APS 43.83, #147",Greater London
101161,15.1,43.53,SW1W 8JF,156,51.49157321,-0.15386003,"Francis Holland School<br>4-18 Girls Independent school <br>GCSE: A8S 15.1, #3,881<br>A-level: APS 43.53, #156",Greater London
100527,41.3,43.48,W14 8SH,158,51.4948973,-0.20933441,"St James Senior Girls' School<br>11-18 Girls Independent school <br>GCSE: A8S 41.3, #2,733<br>A-level: APS 43.48, #158",Greater London
100202,38.4,43.42,SE12 8AW,162,51.45032411,0.02163242,"Colfe's School<br>3-19 Mixed Independent school <br>GCSE: A8S 38.4, #3,137<br>A-level: APS 43.42, #162",Greater London
100547,6.6,43.4,SW7 2DG,163,51.49531269,-0.17675941,"Lycee Francais Charles de Gaulle<br>3-19 Mixed Independent school <br>GCSE: A8S 6.6, #4,092<br>A-level: APS 43.4, #163",Greater London
125428,10.3,43.13,KT11 3QQ,172,51.30641202,-0.37666277,"Yehudi Menuhin School<br>8-19 Mixed Independent school <br>GCSE: A8S 10.3, #3,974<br>A-level: APS 43.13, #172",Greater London
101393,6.4,43.03,NW4 4DQ,174,51.58863329,-0.22214919,"Brampton College<br>15-19 Mixed Independent school <br>GCSE: A8S 6.4, #4,100<br>A-level: APS 43.03, #174",Greater London
125353,13.4,42.97,KT22 8SP,176,51.29732546,-0.32277715,"St John's School, Leatherhead<br>11-18 Mixed Independent school <br>GCSE: A8S 13.4, #3,917<br>A-level: APS 42.97, #176",Greater London
101846,34.2,42.96,CR0 1AX,177,51.37228609,-0.10548653,"Old Palace of John Whitgift School<br>1-18 Girls Independent school <br>GCSE: A8S 34.2, #3,481<br>A-level: APS 42.96, #177",Greater London
125321,14.2,42.95,KT11 2ES,178,51.33796668,-0.3759647,"Reeds School<br>10-19 Mixed Independent school <br>GCSE: A8S 14.2, #3,898<br>A-level: APS 42.95, #178",Greater London
102453,40.9,42.83,HA6 3AS,183,51.61359082,-0.422521,"St Helen's School<br>3-18 Girls Independent school <br>GCSE: A8S 40.9, #2,797<br>A-level: APS 42.83, #183",Greater London
101157,10.3,42.23,W1G 8BT,210,51.51846055,-0.14696365,"Queen's College London<br>4-18 Girls Independent school <br>GCSE: A8S 10.3, #3,973<br>A-level: APS 42.23, #210",Greater London
140939,,42.23,SW1H 9LH,209,51.49954998,-0.13116204,"Harris Westminster Sixth Form<br>16-19 Mixed College <br>A-level: APS 42.23, #209",Greater London
101947,53.2,41.52,W5 2ES,237,51.52087589,-0.3067947,"St Benedict's School<br>3-18 Mixed Independent school <br>GCSE: A8S 53.2, #776<br>A-level: APS 41.52, #237",Greater London
101845,15.1,41.42,CR2 8YB,242,51.34124541,-0.06168148,"Croydon High School<br>3-18 Girls Independent school <br>GCSE: A8S 15.1, #3,879<br>A-level: APS 41.42, #242",Greater London
115392,26.1,41.17,IG7 6QF,254,51.62529078,0.0811106,"Chigwell School<br>4-18 Mixed Independent school <br>GCSE: A8S 26.1, #3,706<br>A-level: APS 41.17, #254",Greater London
101158,10.5,41.11,NW1 6XR,257,51.52467743,-0.16029089,"Francis Holland School<br>11-18 Girls Independent school <br>GCSE: A8S 10.5, #3,967<br>A-level: APS 41.11, #257",Greater London
103022,21.0,40.98,SM1 2AX,262,51.36087883,-0.19758616,"Sutton High School<br>3-18 Girls Independent school <br>GCSE: A8S 21.0, #3,771<br>A-level: APS 40.98, #262",Greater London
101835,15.9,40.66,CR9 5BX,284,51.35760644,-0.06568727,"Royal Russell School<br>3-19 Mixed Independent school <br>GCSE: A8S 15.9, #3,858<br>A-level: APS 40.66, #284",Greater London
100754,6.8,40.58,SE6 4TY,290,51.44381599,-0.02871945,"St Dunstan's College<br>3-18 Mixed Independent school <br>GCSE: A8S 6.8, #4,087<br>A-level: APS 40.58, #290",Greater London
100648,32.3,40.57,SW16 1AW,292,51.43528175,-0.13811591,"Streatham and Clapham High School<br>3-18 Girls Independent school <br>GCSE: A8S 32.3, #3,574<br>A-level: APS 40.57, #292",Greater London
136309,54.9,39.78,SE21 8SQ,341,51.43232113,-0.08499143,"Kingsdale Foundation School<br>11-18 Mixed Academy <br>GCSE: A8S 54.9, #582<br>A-level: APS 39.78, #341",Greater London
102936,54.4,39.77,TW1 4QJ,342,51.44241677,-0.33193053,"St Catherine's School<br>3-18 Girls Independent school <br>GCSE: A8S 54.4, #646<br>A-level: APS 39.77, #342",Greater London
102452,44.7,39.64,HA6 2YE,350,51.60985987,-0.42796514,"Northwood College for Girls<br>3-19 Girls Independent school <br>GCSE: A8S 44.7, #2,142<br>A-level: APS 39.64, #350",Greater London
100857,53.4,39.58,SE15 2EB,354,51.4707431,-0.05631351,"The St Thomas the Apostle College<br>11-18 Boys Maintained school <br>GCSE: A8S 53.4, #737<br>A-level: APS 39.58, #354",Greater London
103110,11.8,39.13,E17 3PY,375,51.58557971,0.00934209,"Forest School<br>4-18 Mixed Independent school <br>GCSE: A8S 11.8, #3,944<br>A-level: APS 39.13, #375",Greater London
100537,6.2,39.11,W8 4PL,380,51.50271213,-0.18943191,"Ashbourne Independent School<br>13-21 Mixed Independent school <br>GCSE: A8S 6.2, #4,110<br>A-level: APS 39.11, #380",Greater London
100540,4.9,39.02,SW7 5AB,388,51.49343445,-0.17915373,"Mander Portman Woodward School<br>14-20 Mixed Independent school <br>GCSE: A8S 4.9, #4,159<br>A-level: APS 39.02, #388",Greater London
100756,50.5,38.26,SE3 7AG,422,51.47751984,0.01580661,"Blackheath High School<br>3-18 Girls Independent school <br>GCSE: A8S 50.5, #1,121<br>A-level: APS 38.26, #422",Greater London
130427,,38.03,N12 9EY,448,51.61147998,-0.16877112,"Woodhouse College<br>16+ Mixed College <br>A-level: APS 38.03, #448",Greater London
102679,54.9,37.64,SW20 9AD,485,51.40831941,-0.20782904,"Rutlish School<br>11-19 Boys Maintained school <br>GCSE: A8S 54.9, #586<br>A-level: APS 37.64, #485",Greater London
102247,17.9,37.58,HA2 0HN,490,51.57114753,-0.34364404,"The John Lyon School<br>11-18 Boys Independent school <br>GCSE: A8S 17.9, #3,813<br>A-level: APS 37.58, #490",Greater London
141095,,37.25,E3 3TA,512,51.53834218,0.00406031,"East London Arts & Music<br>16-19 Mixed College <br>A-level: APS 37.25, #512",Greater London
